,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,5Y,Longevity,Longevity in drafted franchise
Jim Price,77883,1972,00,1610612747,LAL,23.0,59,0,14.033898305084746,2.6779661016949152,6.084745762711864,0.44,0.0,0.0,0,1.0169491525423728,1.2372881355932204,0.822,0.0,0.0,1.9491525423728813,1.6440677966101696,0.0,0.0,0.0,2.016949152542373,6.372881355932203,True,7,4
Mark Price,899,1986,00,1610612739,CLE,23.0,67,0,18.16417910447761,2.582089552238806,6.3283582089552235,0.408,0.34328358208955223,1.044776119402985,0.329,1.4179104477611941,1.7014925373134329,0.833,0.4925373134328358,1.2537313432835822,1.7462686567164178,3.014925373134328,0.6417910447761194,0.05970149253731343,1.5671641791044777,1.1194029850746268,6.925373134328358,True,12,9
Mike Price,77884,1970,00,1610612752,NYK,22.0,56,0,4.482142857142857,0.5357142857142857,1.4464285714285714,0.37,0.0,0.0,0,0.42857142857142855,0.6071428571428571,0.706,0.0,0.0,0.5178571428571429,0.21428571428571427,0.0,0.0,0.0,1.0178571428571428,1.5,False,3,2
Ronnie Price,101179,2005,00,1610612758,SAC,23.0,29,0,5.172413793103448,0.7241379310344828,2.0,0.362,0.20689655172413793,0.9310344827586207,0.222,0.41379310344827586,0.41379310344827586,1.0,0.1724137931034483,0.3448275862068966,0.5172413793103449,0.3793103448275862,0.20689655172413793,0.0,0.3448275862068966,0.3448275862068966,2.0689655172413794,True,12,2
Tony Price,77882,1980,00,1610612746,SDC,24.0,5,0,5.8,0.4,1.4,0.286,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.4,0.2,0.4,0.6,0.8,False,1,1
Bob Priddy,77886,1952,00,1610610024,BAL,23.0,16,0,9.3125,0.875,2.375,0.368,0.0,0.0,0,0.5,0.875,0.571,0.0,0.0,2.25,0.4375,0.0,0.0,0.0,2.25,2.25,False,1,1
Pablo Prigioni,203143,2012,00,1610612752,NYK,36.0,78,18,16.192307692307693,1.2820512820512822,2.8205128205128207,0.455,0.6794871794871795,1.7179487179487178,0.396,0.28205128205128205,0.32051282051282054,0.88,0.5256410256410257,1.3076923076923077,1.8333333333333333,3.0256410256410255,0.8846153846153846,0.02564102564102564,1.1025641025641026,1.6282051282051282,3.5256410256410255,False,4,3
Joshua Primo,1630563,2021,00,1610612759,SAS,19.0,50,16,19.3,2.02,5.4,0.374,0.84,2.74,0.307,0.88,1.18,0.746,0.64,1.62,2.26,1.62,0.4,0.46,1.14,1.58,5.76,False,3,2
Taurean Prince,1627752,2016,00,1610612737,ATL,23.0,59,10,16.627118644067796,1.9322033898305084,4.830508474576271,0.4,0.559322033898305,1.728813559322034,0.324,1.2542372881355932,1.5932203389830508,0.787,0.423728813559322,2.23728813559322,2.6610169491525424,0.9322033898305084,0.7288135593220338,0.4576271186440678,1.0338983050847457,1.6271186440677967,5.677966101694915,True,9,3
Tayshaun Prince,2419,2002,00,1610612765,DET,23.0,42,5,10.357142857142858,1.2619047619047619,2.8095238095238093,0.449,0.47619047619047616,1.119047619047619,0.426,0.2619047619047619,0.40476190476190477,0.647,0.11904761904761904,0.9523809523809523,1.0714285714285714,0.5714285714285714,0.23809523809523808,0.3333333333333333,0.5,0.5952380952380952,3.261904761904762,True,14,12
John Pritchard,77887,1949,00,1610610037,WAT,23.0,7,0,0.0,1.2857142857142858,4.142857142857143,0.31,0.0,0.0,0,0.5714285714285714,1.5714285714285714,0.364,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,2.0,3.142857142857143,False,1,1
Kevin Pritchard,340,1990,00,1610612744,GOS,23.0,62,1,12.46774193548387,1.4193548387096775,3.693548387096774,0.384,0.08064516129032258,0.5,0.161,1.0,1.2419354838709677,0.805,0.25806451612903225,0.7903225806451613,1.0483870967741935,1.3064516129032258,0.4838709677419355,0.12903225806451613,0.9516129032258065,1.6774193548387097,3.9193548387096775,False,4,1
Payton Pritchard,1630202,2020,00,1610612738,BOS,23.0,66,4,19.21212121212121,2.787878787878788,6.333333333333333,0.44,1.5454545454545454,3.757575757575758,0.411,0.6060606060606061,0.6818181818181818,0.889,0.5,1.893939393939394,2.393939393939394,1.8181818181818181,0.5606060606060606,0.13636363636363635,0.803030303030303,1.5757575757575757,7.7272727272727275,True,5,5
Laron Profit,1919,1999,00,1610612764,WAS,22.0,33,1,6.818181818181818,0.6363636363636364,1.7878787878787878,0.356,0.09090909090909091,0.5151515151515151,0.176,0.12121212121212122,0.30303030303030304,0.4,0.06060606060606061,0.7272727272727273,0.7878787878787878,0.7575757575757576,0.21212121212121213,0.12121212121212122,0.5757575757575758,0.7878787878787878,1.4848484848484849,False,4,3
Olivier-Maxence Prosper,1641765,2023,00,1610612742,DAL,21.0,40,1,8.4,1.0,2.6,0.385,0.325,1.125,0.289,0.7,1.025,0.683,0.625,1.35,1.975,0.55,0.175,0.1,0.2,0.5,3.025,False,2,2
Gabe Pruitt,201172,2007,00,1610612738,BOS,22.0,15,0,6.333333333333333,0.9333333333333333,2.6,0.359,0.2,0.8,0.25,0.06666666666666667,0.13333333333333333,0.5,0.06666666666666667,0.4666666666666667,0.5333333333333333,0.8666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,2.1333333333333333,False,2,2
Joel Przybilla,2038,2000,00,1610612749,MIL,21.0,33,13,8.181818181818182,0.36363636363636365,1.0606060606060606,0.343,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.273,0.8787878787878788,1.2727272727272727,2.1515151515151514,0.06060606060606061,0.09090909090909091,0.9090909090909091,0.3939393939393939,1.696969696969697,0.8181818181818182,True,13,5
Les Pugh,77888,1948,00,1610610032,PRO,25.0,60,0,0.0,2.8,9.266666666666667,0.302,0.0,0.0,0,2.0833333333333335,2.783333333333333,0.749,0.0,0.0,0.0,0.9833333333333333,0.0,0.0,0.0,2.8,7.683333333333334,False,2,1
Roy Pugh,77889,1948,00,1610612744,PHW,26.0,13,0,0.0,0.6153846153846154,2.769230769230769,0.222,0.0,0.0,0,0.3076923076923077,0.7692307692307693,0.4,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.9230769230769231,1.5384615384615385,False,1,1
Anthony Pullard,77890,1992,00,1610612749,MIL,27.0,8,0,4.625,1.0,2.25,0.444,0.0,0.0,0.0,0.125,0.375,0.333,0.25,0.75,1.0,0.25,0.25,0.25,0.625,0.625,2.125,False,1,1
Jacob Pullen,1626643,2017,00,1610612755,PHI,28.0,3,0,2.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,False,1,1
Rodney Purvis,1628681,2017,00,1610612753,ORL,24.0,16,2,18.125,2.1875,6.6875,0.327,0.8125,3.25,0.25,0.8125,0.9375,0.867,0.0625,1.625,1.6875,1.0625,0.1875,0.1875,0.625,1.625,6.0,False,1,1
Don Putman,77891,1946,00,1610610034,BOM,24.0,58,0,0.0,2.689655172413793,10.948275862068966,0.246,0.0,0.0,0,1.1724137931034482,1.8103448275862069,0.648,0.0,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,1.8275862068965518,6.551724137931035,False,4,4
Jakob Pöltl,1627751,2016,00,1610612761,TOR,21.0,54,4,11.592592592592593,1.2407407407407407,2.1296296296296298,0.583,0.0,0.0,0.0,0.5740740740740741,1.0555555555555556,0.544,1.4444444444444444,1.6111111111111112,3.0555555555555554,0.2222222222222222,0.3148148148148148,0.37037037037037035,0.5370370370370371,2.0925925925925926,3.0555555555555554,True,9,5
Tim Quarterman,1627817,2016,00,1610612757,POR,22.0,16,0,5.0,0.8125,1.8125,0.448,0.3125,0.8125,0.385,0.0,0.1875,0.0,0.25,0.625,0.875,0.6875,0.125,0.1875,0.6875,0.375,1.9375,False,2,1
Trevelin Queen,1630243,2021,00,1610612745,HOU,25.0,10,0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3,False,4,1
Neemias Queta,1629674,2021,00,1610612758,SAC,22.0,15,0,8.0,1.1333333333333333,2.533333333333333,0.447,0.0,0.0,0.0,0.7333333333333333,1.1333333333333333,0.647,0.9333333333333333,1.1333333333333333,2.066666666666667,0.4,0.06666666666666667,0.5333333333333333,0.4,1.2,3.0,False,4,2
Bob Quick,77892,1968,00,1610612764,BLT,23.0,28,0,5.5,1.0714285714285714,2.607142857142857,0.411,0.0,0.0,0,0.9642857142857143,1.5714285714285714,0.614,0.0,0.0,0.8928571428571429,0.42857142857142855,0.0,0.0,0.0,0.5,3.107142857142857,False,4,2
Immanuel Quickley,1630193,2020,00,1610612752,NYK,22.0,64,3,19.4375,3.578125,9.0625,0.395,1.84375,4.734375,0.389,2.421875,2.71875,0.891,0.390625,1.75,2.140625,1.984375,0.46875,0.1875,0.90625,1.78125,11.421875,True,5,4
Chris Quinn,200809,2006,00,1610612748,MIA,23.0,42,1,9.714285714285714,1.1428571428571428,3.119047619047619,0.366,0.47619047619047616,1.3571428571428572,0.351,0.5952380952380952,0.8809523809523809,0.676,0.14285714285714285,0.5714285714285714,0.7142857142857143,1.5476190476190477,0.35714285714285715,0.0,0.5,0.7619047619047619,3.357142857142857,True,6,3
Brian Quinnett,77893,1989,00,1610612752,NYK,24.0,31,0,6.225806451612903,0.6129032258064516,1.8709677419354838,0.328,0.0,0.06451612903225806,0.0,0.06451612903225806,0.0967741935483871,0.667,0.2903225806451613,0.6129032258064516,0.9032258064516129,0.3548387096774194,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.8709677419354839,1.2903225806451613,False,3,3
Lester Quinones,1631311,2022,00,1610612744,GSW,22.0,4,0,4.5,0.5,1.25,0.4,0.5,1.0,0.5,1.0,1.5,0.667,0.25,0.5,0.75,0.5,0.25,0.0,1.25,0.0,2.5,False,3,2
Ivan Rabb,1628397,2017,00,1610612763,MEM,21.0,36,5,14.333333333333334,2.388888888888889,4.222222222222222,0.566,0.0,0.0,0.0,0.8055555555555556,1.0,0.806,1.4722222222222223,2.9166666666666665,4.388888888888889,0.8888888888888888,0.3333333333333333,0.3611111111111111,0.9722222222222222,1.5277777777777777,5.583333333333333,False,2,2
Luke Rackley,77894,1969,00,1610612758,CIN,24.0,66,0,19.03030303030303,2.878787878787879,6.409090909090909,0.449,0.0,0.0,0,1.878787878787879,2.9545454545454546,0.636,0.0,0.0,5.7272727272727275,0.8484848484848485,0.0,0.0,0.0,3.090909090909091,7.636363636363637,True,5,1
Howie Rader,77895,1948,00,1610610024,BAL,28.0,13,0,0.0,0.5384615384615384,3.4615384615384617,0.156,0.0,0.0,0,0.23076923076923078,0.7692307692307693,0.3,0.0,0.0,0.0,1.0769230769230769,0.0,0.0,0.0,1.9230769230769231,1.3076923076923077,False,1,1
Mark Radford,77896,1981,00,1610612760,SEA,22.0,43,0,8.581395348837209,1.255813953488372,2.3255813953488373,0.54,0.046511627906976744,0.06976744186046512,0.667,0.813953488372093,1.6046511627906976,0.507,0.3023255813953488,0.37209302325581395,0.6744186046511628,1.3255813953488371,0.37209302325581395,0.046511627906976744,0.9767441860465116,1.5116279069767442,3.372093023255814,False,2,2
Wayne Radford,77897,1978,00,1610612754,IND,23.0,52,0,12.48076923076923,1.5961538461538463,3.3653846153846154,0.474,0.0,0.0,0,0.6923076923076923,0.8653846153846154,0.8,0.4807692307692308,0.8269230769230769,1.3076923076923077,1.0961538461538463,0.5769230769230769,0.019230769230769232,0.8653846153846154,1.1730769230769231,3.8846153846153846,False,1,1
Dino Radja,129,1993,00,1610612738,BOS,27.0,80,47,28.7875,6.1375,11.775,0.521,0.0,0.0125,0.0,2.825,3.7625,0.751,2.3875,4.825,7.2125,1.425,0.875,0.8375,1.8625,3.45,15.1,False,4,4
Vladimir Radmanovic,2209,2001,00,1610612760,SEA,21.0,61,16,20.16393442622951,2.3934426229508197,5.80327868852459,0.412,1.0819672131147542,2.5737704918032787,0.42,0.8032786885245902,1.180327868852459,0.681,0.7377049180327869,3.0327868852459017,3.7704918032786887,1.3278688524590163,0.9180327868852459,0.39344262295081966,1.180327868852459,1.9508196721311475,6.672131147540983,True,12,5
Aleksandar Radojevic,1893,1999,00,1610612761,TOR,23.0,3,0,8.0,0.6666666666666666,2.3333333333333335,0.286,0.0,0.0,0.0,1.0,2.0,0.5,0.6666666666666666,2.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.3333333333333335,False,2,1
Frank Radovich,77899,1961,00,1610612744,PHW,24.0,37,0,4.72972972972973,1.0,2.5135135135135136,0.398,0.0,0.0,0,0.35135135135135137,0.7027027027027027,0.5,0.0,0.0,1.3783783783783783,0.10810810810810811,0.0,0.0,0.0,0.7297297297297297,2.3513513513513513,False,1,1
Moe Radovich,77900,1952,00,1610612744,PHW,24.0,4,0,8.25,1.25,3.25,0.385,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.25,2.0,0.0,0.0,0.0,1.25,3.5,False,1,1
Miroslav Raduljica,203545,2013,00,1610612749,MIL,26.0,48,2,9.6875,1.4166666666666667,2.625,0.54,0.0,0.0,0.0,0.9375,1.1458333333333333,0.818,1.125,1.125,2.25,0.4791666666666667,0.14583333333333334,0.2708333333333333,0.5833333333333334,1.75,3.7708333333333335,False,2,1
Ray Radziszewski,77901,1957,00,1610612744,PHW,23.0,1,0,6.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,False,1,1
Ray Ragelis,77902,1951,00,1610612758,ROC,23.0,51,0,6.607843137254902,0.49019607843137253,1.8823529411764706,0.26,0.0,0.0,0,0.35294117647058826,0.5686274509803921,0.621,0.0,0.0,1.4901960784313726,0.6078431372549019,0.0,0.0,0.0,1.2156862745098038,1.3333333333333333,False,1,1
Sherwin Raiken,77903,1952,00,1610612752,NYK,24.0,6,0,10.5,0.5,3.5,0.143,0.0,0.0,0,0.5,1.3333333333333333,0.375,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,1.6666666666666667,1.5,False,1,1
Ed Rains,77904,1981,00,1610612759,SAN,25.0,49,15,13.0,1.5714285714285714,3.6122448979591835,0.435,0.0,0.04081632653061224,0.0,0.7755102040816326,1.3061224489795917,0.594,0.7551020408163265,0.8775510204081632,1.6326530612244898,0.8163265306122449,0.3673469387755102,0.04081632653061224,0.5102040816326531,1.510204081632653,3.9183673469387754,False,2,2
Igor Rakocevic,2080,2002,00,1610612750,MIN,25.0,42,0,5.714285714285714,0.5238095238095238,1.380952380952381,0.379,0.11904761904761904,0.2857142857142857,0.417,0.6904761904761905,0.8571428571428571,0.806,0.09523809523809523,0.30952380952380953,0.40476190476190477,0.7857142857142857,0.09523809523809523,0.0,0.5476190476190477,0.5952380952380952,1.8571428571428572,False,1,1
Kurt Rambis,77905,1981,00,1610612747,LAL,24.0,64,43,17.671875,1.84375,3.5625,0.518,0.0,0.015625,0.0,0.921875,1.828125,0.504,1.8125,3.625,5.4375,0.875,0.9375,1.1875,1.203125,2.609375,4.609375,True,14,9
Peter John Ramos,2762,2004,00,1610612764,WAS,20.0,6,0,3.3333333333333335,0.8333333333333334,1.6666666666666667,0.5,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.6666666666666666,0.0,0.0,0.16666666666666666,0.5,0.6666666666666666,1.8333333333333333,False,1,1
Cal Ramsey,77906,1959,00,1610612752,NYK,22.0,11,0,17.727272727272727,3.5454545454545454,8.727272727272727,0.406,0.0,0.0,0,1.7272727272727273,3.0,0.576,0.0,0.0,6.0,0.8181818181818182,0.0,0.0,0.0,2.272727272727273,8.818181818181818,False,2,1
Frank Ramsey,77907,1954,00,1610612738,BOS,23.0,64,0,27.40625,3.6875,9.25,0.399,0.0,0.0,0,3.796875,5.03125,0.755,0.0,0.0,6.28125,2.890625,0.0,0.0,0.0,3.90625,11.171875,True,9,9
Jahmi'us Ramsey,1630186,2020,00,1610612758,SAC,20.0,13,0,7.230769230769231,1.1538461538461537,2.923076923076923,0.395,0.38461538461538464,1.4615384615384615,0.263,0.38461538461538464,0.38461538461538464,1.0,0.15384615384615385,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.07692307692307693,0.23076923076923078,0.6153846153846154,3.076923076923077,False,3,2
Ray Ramsey,77908,1948,00,1610610024,BAL,27.0,2,0,0.0,0.0,0.5,0.0,0.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,1,1
Mark Randall,1821,1991,00,1610612741,CHI,24.0,15,0,4.466666666666667,0.6666666666666666,1.4666666666666666,0.455,0.0,0.13333333333333333,0.0,0.4,0.5333333333333333,0.75,0.26666666666666666,0.3333333333333333,0.6,0.4666666666666667,0.0,0.0,0.4,0.5333333333333333,1.7333333333333334,False,4,1
Chasson Randle,1626184,2016,00,1610612755,PHI,24.0,8,0,9.25,1.5,3.25,0.462,0.75,1.875,0.4,1.5,1.5,1.0,0.0,0.625,0.625,0.75,0.375,0.125,0.375,1.375,5.25,False,4,1
Julius Randle,203944,2014,00,1610612747,LAL,20.0,1,0,14.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,True,11,4
Anthony Randolph,201576,2008,00,1610612744,GSW,19.0,63,22,17.92063492063492,3.1587301587301586,6.841269841269841,0.462,0.0,0.06349206349206349,0.0,1.6031746031746033,2.238095238095238,0.716,2.0317460317460316,3.7301587301587302,5.761904761904762,0.7777777777777778,0.6666666666666666,1.1746031746031746,1.2698412698412698,2.238095238095238,7.920634920634921,True,6,2
Shavlik Randolph,101183,2005,00,1610612755,PHI,22.0,57,1,8.543859649122806,0.7719298245614035,1.7017543859649122,0.454,0.0,0.0,0.0,0.7543859649122807,1.2456140350877194,0.606,0.9649122807017544,1.368421052631579,2.3333333333333335,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.3684210526315789,1.456140350877193,2.2982456140350878,True,8,3
Zach Randolph,2216,2001,00,1610612757,POR,20.0,41,0,5.780487804878049,1.170731707317073,2.6097560975609757,0.449,0.0,0.0,0.0,0.43902439024390244,0.6585365853658537,0.667,0.7560975609756098,0.926829268292683,1.6829268292682926,0.3170731707317073,0.17073170731707318,0.0975609756097561,0.36585365853658536,0.7073170731707317,2.7804878048780486,True,17,6
Wally Rank,77910,1980,00,1610612746,SDC,23.0,25,0,6.12,0.84,2.28,0.368,0.0,0.0,0,0.52,1.12,0.464,0.68,0.52,1.2,0.68,0.28,0.04,1.04,1.32,2.2,False,1,1
Kelvin Ransey,77911,1980,00,1610612757,POR,23.0,80,0,30.3875,6.5625,14.525,0.452,0.0375,0.3875,0.097,2.05,2.7375,0.749,0.525,1.9125,2.4375,6.9375,1.1,0.1125,2.9,2.5125,15.2125,True,6,2
Sam Ranzino,77912,1951,00,1610612758,ROC,25.0,39,0,6.0,0.7692307692307693,2.3076923076923075,0.333,0.0,0.0,0,0.6666666666666666,0.9487179487179487,0.703,0.0,0.0,1.0,0.6410256410256411,0.0,0.0,0.0,1.6153846153846154,2.2051282051282053,False,1,1
Blair Rasmussen,78656,1985,00,1610612743,DEN,23.0,48,1,6.875,1.2708333333333333,3.125,0.407,0.0,0.0,0.0,0.6458333333333334,0.8125,0.795,0.7708333333333334,1.25,2.0208333333333335,0.3333333333333333,0.0625,0.20833333333333334,0.8333333333333334,1.3125,3.1875,True,8,6
Xavier Rathan-Mayes,1628504,2017,00,1610612763,MEM,24.0,5,0,23.6,2.4,8.4,0.286,0.2,2.8,0.071,0.8,1.8,0.444,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,5.8,False,1,1
George Ratkovicz,77913,1949,00,1610612755,SYR,27.0,62,0,0.0,2.6129032258064515,7.080645161290323,0.369,0.0,0.0,0,3.403225806451613,5.612903225806452,0.606,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.2419354838709675,8.629032258064516,True,6,3
Ed Ratleff,77914,1973,00,1610612745,HOU,24.0,81,0,21.88888888888889,3.1358024691358026,7.222222222222222,0.434,0.0,0.0,0,1.271604938271605,1.5925925925925926,0.798,1.1481481481481481,2.382716049382716,3.5308641975308643,2.234567901234568,1.1111111111111112,0.3333333333333333,0.0,2.246913580246914,7.54320987654321,True,5,5
Mike Ratliff,77915,1972,00,1610612758,KCK,22.0,58,0,11.741379310344827,1.6896551724137931,4.051724137931035,0.417,0.0,0.0,0,0.7758620689655172,1.4482758620689655,0.536,0.0,0.0,3.3448275862068964,0.6551724137931034,0.0,0.0,0.0,1.9137931034482758,4.155172413793103,False,2,2
Theo Ratliff,689,1995,00,1610612765,DET,23.0,75,2,17.4,1.7066666666666668,3.066666666666667,0.557,0.0,0.013333333333333334,0.0,1.1333333333333333,1.6,0.708,1.4666666666666666,2.493333333333333,3.96,0.17333333333333334,0.21333333333333335,1.5466666666666666,0.7466666666666667,1.92,4.546666666666667,True,16,4
Andy Rautins,202360,2010,00,1610612752,NYK,24.0,5,0,4.8,0.6,1.4,0.429,0.2,0.8,0.25,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.2,0.0,1.4,0.0,1.6,False,1,1
Leo Rautins,77916,1983,00,1610612755,PHL,24.0,28,3,7.0,0.75,2.0714285714285716,0.362,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.6,0.32142857142857145,0.8571428571428571,1.1785714285714286,1.0357142857142858,0.32142857142857145,0.07142857142857142,0.6785714285714286,1.1071428571428572,1.7142857142857142,False,2,1
Allan Ray,200810,2006,00,1610612738,BOS,23.0,47,5,15.106382978723405,2.127659574468085,5.51063829787234,0.386,1.0212765957446808,2.4680851063829787,0.414,0.8936170212765957,1.1702127659574468,0.764,0.3829787234042553,1.0851063829787233,1.4680851063829787,0.9148936170212766,0.425531914893617,0.06382978723404255,0.8936170212765957,1.8085106382978724,6.170212765957447,False,1,1
Clifford Ray,77917,1971,00,1610612741,CHI,23.0,82,0,22.829268292682926,2.707317073170732,5.426829268292683,0.499,0.0,0.0,0,1.6341463414634145,2.658536585365854,0.615,0.0,0.0,10.597560975609756,3.097560975609756,0.0,0.0,0.0,3.6097560975609757,7.048780487804878,True,10,3
Don Ray,77918,1949,00,1610612737,TCB,28.0,61,0,0.0,2.1311475409836067,6.60655737704918,0.323,0.0,0.0,0,1.7049180327868851,2.442622950819672,0.698,0.0,0.0,0.0,0.9836065573770492,0.0,0.0,0.0,2.4098360655737703,5.967213114754099,False,1,1
Jamesearl Ray,77920,1980,00,1610612743,DEN,23.0,18,0,8.222222222222221,0.8333333333333334,2.7222222222222223,0.306,0.0,0.05555555555555555,0.0,0.3888888888888889,0.5555555555555556,0.7,0.7222222222222222,1.3333333333333333,2.0555555555555554,0.6111111111111112,0.2222222222222222,0.2222222222222222,0.7222222222222222,1.7222222222222223,2.0555555555555554,False,3,3
